GM19473	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/GM19473/GM19473.LSK110.R9_hapdup_dual_2.fasta
HG00105	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00105/HG00105.LSK110.R9_hapdup_dual_1.fasta
HG00105	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00105/HG00105.LSK110.R9_hapdup_dual_2.fasta
HG00110	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00110/HG00110.LSK110.R9_hapdup_dual_1.fasta
HG00110	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00110/HG00110.LSK110.R9_hapdup_dual_2.fasta
HG00121	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00121/HG00121.LSK110.R9_hapdup_dual_1.fasta
HG00121	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00121/HG00121.LSK110.R9_hapdup_dual_2.fasta
HG00127	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00127/HG00127.LSK110.R9_hapdup_dual_1.fasta
HG00127	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00127/HG00127.LSK110.R9_hapdup_dual_2.fasta
HG00136	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00136/HG00136.LSK110.R9_hapdup_dual_1.fasta
HG00136	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00136/HG00136.LSK110.R9_hapdup_dual_2.fasta
HG00151	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00151/HG00151.LSK110.R9_hapdup_dual_1.fasta
HG00151	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00151/HG00151.LSK110.R9_hapdup_dual_2.fasta
HG00331	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00331/HG00331.LSK110.R9_hapdup_dual_1.fasta
HG00331	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00331/HG00331.LSK110.R9_hapdup_dual_2.fasta
HG00410	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00410/HG00410.LSK110.R9_hapdup_dual_1.fasta
HG00410	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00410/HG00410.LSK110.R9_hapdup_dual_2.fasta
HG00473	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00473/HG00473.LSK110.R9_hapdup_dual_1.fasta
HG00473	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00473/HG00473.LSK110.R9_hapdup_dual_2.fasta
HG00525	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00525/HG00525.LSK110.R9_hapdup_dual_1.fasta
HG00525	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00525/HG00525.LSK110.R9_hapdup_dual_2.fasta
HG00599	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00599/HG00599.LSK110.R9_hapdup_dual_1.fasta
HG00599	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00599/HG00599.LSK110.R9_hapdup_dual_2.fasta
HG00631	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00631/HG00631.LSK110.R9_hapdup_dual_1.fasta
